engine,max_power,mileage,year,selling_price
998,67.04,20.51,2016,350000
1493,110.0,18.1,2007,250000
1598,103.2,15.04,2014,430000
1799,130.0,13.5,2008,375000
2494,102.0,12.8,2008,370000
1405,70.0,19.1,2015,285000
2755,171.5,11.36,2016,1575000
1248,74.0,27.39,2018,740000
1194,94.93,18.5,2015,500000
1999,177.0,19.33,2017,3200000
2179,120.0,16.36,2018,1325000
1197,80.0,17.0,2012,350000
1298,88.2,16.1,2007,130000
2179,147.94,14.1,2016,900000
2494,157.7,19.16,2016,2000000
1198,73.75,17.0,2016,400000
1197,81.83,18.6,2018,710000
1194,94.93,20.4,2018,690000
1405,70.0,15.42,2014,317000
1368,88.8,13.7,2012,200000
1197,78.9,20.36,2012,267000
2755,174.5,14.24,2018,3200000
1248,74.0,22.9,2013,409999
998,68.05,20.3,2018,330000
1199,84.0,23.84,2016,350000
1199,88.7,18.2,2018,600000
1399,68.0,17.8,2011,220000
1498,98.59,22.77,2017,900000
1461,83.8,20.46,2013,550000
1497,121.0,17.3,2019,1460000
1582,126.2,19.67,2015,1000000
814,55.2,21.1,2014,210000
1396,88.76,21.19,2018,750000
796,46.3,19.7,2007,130000
1197,83.1,21.4,2019,675000
624,37.48,23.9,2017,66000
1197,85.8,17.5,2012,350000
2494,100.6,12.99,2013,750000
2494,100.6,12.99,2015,905000
1596,99.6,14.09,2013,250000
998,67.04,20.51,2017,390000
999,75.0,19.44,2019,550000
1498,98.6,25.5,2018,900000
1197,81.83,18.6,2015,600000
1991,112.2,14.9,2006,155000
814,55.2,21.1,2014,250000
1999,177.0,19.33,2017,3200000
2993,258.0,14.49,2007,750000
1799,130.0,13.5,2008,375000
2997,218.0,9.0,2004,275000
1248,74.02,28.4,2018,650000
796,34.2,16.8,2018,200000
2523,62.1,15.96,2012,450000
1197,81.86,18.9,2017,550000
1999,177.0,13.6,2017,2711000
1405,69.01,19.09,2014,190000
1997,120.0,15.4,2015,630000
1499,110.4,15.85,2015,700000
1493,100.0,17.21,2013,300000
1196,73.0,15.37,2017,350000
998,67.1,18.9,2010,220000
1197,83.14,20.85,2015,600000
1405,71.0,17.0,2009,152000
1497,117.3,17.8,2017,860000
1248,88.5,28.09,2018,1000000
796,46.3,19.7,2008,95000
1194,94.68,19.0,2019,700000
1198,77.0,25.32,2016,357000
796,37.0,16.1,2004,81000
998,67.04,20.51,2016,340000
2487,214.56,22.37,2019,5150000
2523,63.0,15.96,2011,320000
799,53.3,25.17,2017,300000
2494,100.6,12.99,2013,750000
1341,83.0,15.3,2007,120000
1197,81.8,21.21,2018,630000
1197,82.85,18.5,2014,459999
1197,81.86,20.14,2018,480000
1248,74.02,28.4,2017,625000
1493,100.0,18.49,2015,430000
1197,81.8,20.4,2015,405000
1199,76.8,18.6,2015,200000
1197,83.1,21.4,2018,700000
1248,88.5,26.21,2015,600000
1248,88.5,25.1,2016,690000
2179,138.1,13.93,2012,300000
796,37.0,16.1,2003,55599
1248,74.0,27.39,2015,562000
1248,88.5,24.3,2016,750000
1198,75.0,16.25,2012,320000
1968,187.74,18.25,2018,2900000
1582,126.2,19.67,2015,880000
1498,103.52,21.66,2017,860000
1248,92.3124958934112,19.3737698630137,2017,525000
1999,177.0,13.6,2017,2625000
1948,68.0,12.2,2008,150000
1196,86.8,18.16,2016,550000
796,37.0,16.1,2000,65000
796,37.0,16.1,2004,45000
1396,88.76,24.0,2019,960000
1582,126.32,22.32,2012,590000
2523,63.0,15.96,2016,560000
998,67.05,23.95,2019,360000
1248,73.94,25.2,2015,565000
1248,74.0,22.9,2013,450000
1248,74.0,27.39,2018,740000
1461,65.0,21.03,2015,380000
1388,68.0,16.6,2011,200000
1498,98.59,22.77,2016,650000
1120,70.0,24.0,2014,395000
2696,184.0,11.18,2013,1000000
1248,73.9,19.3,2010,350000
1948,90.0,12.3,2005,225000
814,55.2,21.1,2017,265000
2982,168.5,12.55,2017,2750000
2179,138.1,14.0,2014,540000
1399,68.05,20.0,2015,300000
796,47.3,24.7,2012,200000
1197,81.8,22.0,2019,700000
1582,126.2,22.0,2019,1200000
1248,88.8,20.77,2013,700000
1498,97.7,16.95,2011,250000
2609,120.0,10.5,2011,441000
624,37.48,21.9,2018,250000
1199,88.76,19.0,2019,779000
1956,170.0,17.1,2017,1515000
1399,68.0,20.0,2012,250000
1197,78.9,20.36,2011,190000
1248,74.02,28.4,2017,754000
1396,88.8,21.9,2013,345000
1199,88.7,18.2,2016,550000
2179,140.0,15.1,2014,880000
1999,177.0,13.6,2017,2711000
1598,86.0,13.87,2013,350000
998,67.04,21.63,2019,484999
1399,68.0,20.0,2012,190000
1598,103.5,14.3,2016,645000
1461,83.14,19.87,2018,850000
2200,139.01,17.0,2018,1050000
1248,88.8,21.5,2012,325000
1498,98.96,23.0,2017,750000
2523,63.0,15.96,2011,250000
2179,138.03,13.93,2011,300000
1373,91.1,20.73,2015,650000
2179,120.0,12.05,2012,480000
998,67.1,18.2,2007,160000
1995,190.0,16.78,2019,5500000
1582,126.2,17.01,2015,1050000
1248,74.0,25.2,2016,550000
2523,75.0,14.0,2014,540000
799,53.64,22.7,2017,270000
1493,100.0,18.49,2015,500000
1396,70.0,23.57,2012,229999
796,46.3,19.7,2009,125000
1396,88.73,22.54,2017,700000
1396,88.73,22.54,2016,650000
1197,81.86,19.1,2014,450000
2179,138.1,14.0,2013,550000
1405,68.0,16.8,2008,175000
1497,115.0,20.0,2019,1200000
1248,88.5,23.65,2015,800000
796,35.0,14.0,2011,130000
796,47.3,22.74,2014,200000
1248,92.3124958934112,19.3737698630137,2007,90000
1248,73.94,23.2,2014,425000
1199,73.9,22.07,2013,250000
1248,73.9,19.3,2011,347000
1598,103.5,14.3,2016,645000
1248,88.76,20.77,2015,571000
1461,108.5,19.01,2015,750000
1248,74.0,22.95,2017,600000
1405,70.0,17.0,2009,135000
1498,103.52,21.66,2016,650000
1497,78.0,17.7,2008,185000
1197,83.1,21.4,2017,745000
1248,88.5,24.52,2017,720000
2523,63.0,13.6,2010,421000
1968,147.51,16.55,2014,1500000
1197,78.9,20.36,2013,300000
998,67.04,23.1,2018,451999
1461,63.1,23.08,2013,400000
1248,88.5,23.65,2017,800000
2982,168.5,12.55,2014,1500000
1197,81.86,20.7,2020,675000
1997,120.0,15.4,2015,800000
1198,77.0,25.32,2016,425000
998,67.1,20.92,2011,229999
1061,64.0,18.2,2007,150000
1497,117.3,18.0,2015,950000
1199,88.76,19.0,2019,779000
1172,65.0,16.5,2010,150000
1498,99.0,25.83,2016,459999
1248,74.02,28.4,2017,680000
1997,120.0,15.4,2016,1050000
1493,100.0,18.49,2016,600000
998,67.04,20.51,2015,335000
1498,99.23,26.1,2018,530000
799,53.3,25.17,2019,310000
1193,88.7,17.57,2015,500000
1248,88.76,21.02,2012,290000
1248,73.94,23.2,2013,300000
814,55.2,21.1,2013,215000
1193,64.1,15.64,2017,362000
1498,99.0,25.83,2015,500000
799,53.3,25.17,2018,335000
1496,88.73,16.78,2017,625000
1396,90.0,23.0,2011,350000
1498,89.84,22.7,2016,515000
814,55.2,21.1,2014,200000
1968,187.74,18.25,2015,1750000
1498,98.59,22.77,2015,550000
1248,73.9,21.1,2009,155000
1461,63.1,23.08,2013,250000
1497,118.0,17.0,2011,375000
1199,84.0,23.84,2018,500000
999,67.0,23.01,2017,300000
1248,73.9,19.3,2011,265000
1405,70.0,16.6,2010,140000
1248,75.0,17.8,2009,250000
998,67.1,19.0,2009,165000
814,55.2,21.1,2011,180000
998,67.1,18.9,2006,140000
2354,144.0,11.9,2006,200000
2179,147.94,14.1,2015,503000
1497,117.3,15.4,2017,950000
1498,99.0,25.83,2017,670000
1399,68.05,20.0,2012,225000
1197,81.8,21.21,2012,340000
2354,152.0,10.1,2004,325000
1120,70.0,24.0,2014,380000
1586,104.68,15.0,2009,200000
1999,177.0,19.33,2017,3200000
1248,74.02,28.4,2018,700000
1498,98.6,25.8,2017,600000
796,37.0,16.1,2012,150000
1497,118.0,17.0,2013,475000
998,67.04,23.1,2015,290000
1497,116.3,16.8,2013,465000
1248,74.0,22.95,2017,450000
796,37.0,16.1,2003,50000
1498,98.63,27.4,2014,465000
2494,100.6,12.99,2013,750000
2179,120.0,11.79,2009,600000
1968,174.33,17.11,2013,1200000
1248,92.3124958934112,19.3737698630137,2005,90000
1991,147.9,18.3,2010,300000
1582,126.2,17.01,2017,1000000
1199,88.76,19.0,2019,779000
814,55.2,21.1,2014,225000
796,47.3,24.7,2018,310000
1248,88.76,20.77,2015,650000
999,67.0,24.04,2018,535000
796,46.3,19.7,2008,120000
1399,67.0,17.8,2012,280000
799,53.3,25.17,2017,325000
2179,140.0,16.0,2015,1044999
998,67.1,20.92,2011,225000
1497,117.6,18.0,2017,795000
1061,67.0,18.9,2009,120000
1995,190.0,16.78,2019,5400000
995,62.0,18.0,2011,150000
1248,92.3124958934112,19.3737698630137,2011,280000
1498,108.6,22.15,2016,1000000
1248,74.0,26.59,2015,370000
1248,88.5,28.09,2016,650000
998,67.05,21.79,2013,225000
1197,81.86,18.6,2014,470000
796,46.3,19.7,2007,130000
1341,82.9,14.2,2008,110000
1248,73.9,19.3,2012,310000
2523,62.1,15.96,2012,450000
2487,214.56,22.37,2019,5150000
2755,171.5,11.36,2017,1850000
2523,70.0,0.0,2019,722000
1598,103.6,20.54,2011,300000
998,67.1,18.9,2005,130000
1498,98.96,23.0,2018,750000
814,55.2,21.1,2013,219000
1197,78.9,20.36,2009,170000
2489,95.0,14.0,2011,200000
1461,84.8,21.64,2015,530000
1086,62.0,0.0,2009,120000
995,62.0,18.0,2007,90000
1248,74.0,25.2,2015,635000
1498,97.9,25.6,2017,850000
1396,88.76,21.9,2013,360000
814,55.2,21.1,2013,195000
1968,143.0,20.38,2018,3000000
1396,88.73,22.54,2017,731000
814,55.2,21.1,2017,310000
3198,197.0,10.91,2016,2280000
1248,88.76,20.77,2015,549000
1197,81.8,20.52,2014,300000
796,46.3,19.7,2012,135000
1493,100.0,18.49,2016,625000
2523,63.0,15.96,2016,550000
1599,103.2,13.9,2006,170000
1198,74.0,16.47,2015,449000
1248,73.9,19.3,2011,350000
2179,120.0,16.36,2019,1000000
1197,83.14,20.85,2015,550000
814,55.2,21.1,2014,220000
1373,91.1,17.5,2017,700000
1995,190.0,16.78,2019,5500000
1086,68.0,20.3,2019,420000
1591,121.3,15.8,2018,1405000
1198,108.5,17.0,2018,740000
1086,62.1,17.92,2009,114999
1197,83.14,20.85,2015,500000
2393,147.51,13.68,2020,2300000
1364,67.05,23.59,2016,509999
1248,92.3124958934112,19.3737698630137,2010,256999
1493,110.0,18.1,2009,280000
1396,88.73,22.54,2018,780000
1248,88.5,24.3,2016,800000
1498,98.59,22.77,2018,925000
1461,84.8,21.64,2012,290000
1586,103.3,15.5,2011,350000
1248,74.0,25.2,2011,375000
2523,62.1,15.96,2015,600000
1199,73.9,22.07,2011,220000
1498,108.6,22.27,2017,750000
1248,88.5,24.3,2020,810000
2179,138.0,16.0,2018,1350000
1591,121.3,17.0,2017,990000
1248,74.02,28.4,2017,651000
2179,147.94,14.1,2015,503000
2179,120.0,12.05,2013,490000
796,46.3,19.7,2006,100000
1399,68.0,20.0,2011,190000
1248,73.9,19.3,2012,430000
1186,73.97,24.0,2017,450000
1498,98.6,24.5,2015,1000000
1598,103.5,14.3,2016,645000
1298,85.8,17.5,2014,220000
1461,66.0,17.0,2009,200000
1061,67.0,18.9,2009,125000
1998,189.0,15.71,2016,2500000
1248,92.3124958934112,19.3737698630137,2010,330000
1197,78.9,20.36,2013,280000
2179,120.0,15.4,2014,999000
1248,88.5,24.3,2018,745000
2179,138.0,13.93,2009,380000
1086,68.0,20.3,2019,500000
799,53.64,22.7,2016,260000
2494,100.0,12.99,2013,830000
796,47.3,24.7,2017,310000
1948,68.0,12.2,2012,200000
1197,81.8,20.4,2016,470000
1461,65.0,20.8,2014,350000
1197,85.8,19.1,2013,459999
1364,67.06,23.59,2014,425000
1498,98.6,25.8,2013,420000
1396,88.7,21.38,2017,950000
1498,98.59,22.77,2015,610000
1248,74.02,28.4,2019,800000
1248,74.0,28.4,2017,610000
1497,121.0,17.3,2019,1300000
1248,88.8,20.77,2014,650000
1248,74.0,22.9,2012,380000
1598,103.5,14.3,2016,645000
1047,69.0,27.28,2017,350000
2179,140.0,15.1,2013,950000
1248,73.9,19.3,2009,229999
1248,75.0,17.8,2008,290000
796,47.3,22.74,2012,180000
1199,88.7,18.2,2016,550000
1461,64.1,21.0,2011,180000
1998,190.0,19.62,2018,3350000
1396,69.0,19.09,2009,114999
2179,140.0,15.1,2014,680000
1196,73.0,15.37,2019,400000
2393,147.8,13.68,2018,1600000
2487,214.56,22.37,2019,5150000
1582,126.32,22.32,2013,420000
1198,82.0,18.15,2016,400000
2498,112.0,14.0,2012,350000
1197,81.8,22.0,2019,650000
2487,214.56,22.37,2019,5150000
1248,92.3124958934112,19.3737698630137,1995,160000
1582,126.2,23.9,2016,800000
1598,103.5,14.3,2016,645000
1396,69.0,19.09,2012,140000
1197,85.0,16.1,2006,189000
1248,74.0,25.2,2015,484999
2494,100.6,12.99,2015,1000000
1248,88.8,20.77,2014,684000
1248,88.5,24.3,2016,745000
1248,88.76,20.77,2012,560000
1248,74.02,28.4,2017,750000
796,46.3,19.7,2010,160000
1248,92.3124958934112,19.3737698630137,2012,265000
998,67.05,23.95,2015,300000
1461,108.45,19.6,2018,1050000
1197,83.1,21.4,2018,775000
1199,74.0,16.2,2016,385000
1991,147.9,11.5,2009,260000
1120,70.0,24.0,2016,380000
1197,81.8,22.0,2015,500000
2499,134.0,12.4,2017,1250000
1794,125.0,13.4,2008,150000
1197,81.83,18.6,2017,450000
796,46.3,19.7,2006,120000
1364,67.1,23.59,2012,300000
1498,98.96,21.7,2013,475000
1498,98.6,25.8,2017,590000
1197,81.8,21.01,2019,675000
1248,73.9,19.3,2010,220000
1364,87.2,21.43,2012,415000
1197,82.0,18.9,2014,370000
796,47.3,22.74,2014,190000
2179,140.0,16.0,2016,850000
1248,88.5,25.1,2018,1000000
1582,126.32,22.32,2014,645000
1461,63.1,23.08,2011,250000
1396,90.0,23.0,2010,215000
796,46.3,19.7,2007,100000
1198,67.0,20.63,2018,430000
814,55.2,21.1,2013,198000
1248,74.0,22.3,2012,150000
998,66.1,19.0,2011,220000
2696,162.0,12.83,2013,900000
1591,121.3,15.29,2015,900000
2179,138.1,11.57,2011,229999
1197,81.86,18.9,2019,585000
1196,86.8,18.16,2018,550000
2179,187.7,16.36,2013,2450000
1197,81.8,21.21,2019,750000
1399,68.0,20.0,2011,204999
796,46.3,19.7,2004,105000
1248,88.5,28.09,2017,810000
1197,83.11,20.4,2015,434999
1248,92.3124958934112,19.3737698630137,2000,30000
796,46.3,19.7,2010,175000
1396,88.73,22.54,2017,650000
1248,88.5,28.09,2018,889000
1999,148.31,12.83,2019,4500000
1197,81.83,18.6,2016,550000
1248,92.3124958934112,19.3737698630137,2017,580000
2179,138.0,16.0,2018,1350000
1196,70.0,15.6,2011,240000
796,35.0,14.0,2012,160000
1498,98.63,24.4,2019,725000
1373,91.1,20.73,2017,850000
1461,108.45,19.01,2014,500000
1527,58.0,20.8,2006,80000
1498,88.8,20.14,2014,575000
1199,88.7,18.7,2016,500000
1461,108.45,19.01,2013,520000
2523,75.0,14.0,2013,509999
1248,88.5,23.65,2016,675000
1399,67.0,17.8,2012,350000
1956,170.0,16.3,2017,1511000
2523,62.1,15.96,2014,500000
1086,68.05,19.81,2007,135000
1396,90.0,21.9,2012,290000
1498,98.6,26.0,2016,750000
814,55.2,21.1,2017,350000
1799,130.0,12.9,2009,280000
1248,74.0,26.59,2015,625000
2523,63.0,15.96,2015,484999
1991,147.9,18.3,2010,270000
1086,68.05,19.81,2015,350000
1493,70.0,16.5,2017,660000
1248,74.0,25.2,2014,570000
1197,82.0,18.9,2016,450000
1396,88.7,22.1,2019,950000
1493,100.0,18.49,2017,660000
1248,75.0,17.8,2007,250000
1248,74.0,26.59,2016,425000
1498,103.52,21.14,2014,640000
2523,62.1,15.96,2013,600000
1968,187.74,18.25,2016,1898999
1396,88.73,21.19,2016,720000
1120,71.0,24.4,2015,401000
799,53.3,25.17,2016,261000
1248,74.0,22.9,2012,425000
799,53.3,25.17,2019,320000
1199,83.81,20.3,2019,600000
1364,67.06,23.59,2013,400000
796,37.0,16.1,2003,55599
999,67.0,22.5,2020,350000
1248,91.7,20.4,2015,500000
1197,81.86,17.19,2017,600000
796,47.3,24.7,2017,295000
2179,147.94,14.1,2017,850000
1497,116.4,16.8,2012,428000
796,47.3,22.74,2014,250999
1197,80.0,17.0,2012,275000
1248,73.9,21.1,2010,220000
1199,82.4,18.2,2014,300000
1495,94.0,13.2,2009,120000
1399,68.0,18.5,2011,150000
1248,74.0,26.59,2016,650000
1197,81.8,21.21,2019,675000
1373,93.7,16.02,2015,650000
1186,73.97,24.0,2018,700000
2179,138.03,13.93,2011,425000
1199,82.4,18.2,2014,330000
999,67.0,23.01,2018,400000
1193,88.7,17.57,2018,520000
1248,88.7,20.65,2017,484999
1968,138.1,19.33,2011,425000
1197,81.86,18.9,2018,500000
1373,91.1,17.5,2017,600000
1248,75.0,18.0,2010,175000
2755,174.5,12.9,2018,2940000
995,62.0,18.0,2011,114999
1199,84.0,23.84,2018,480000
2523,62.1,15.96,2015,515000
1248,88.76,20.77,2012,400000
2494,102.0,12.8,2012,650000
2982,168.5,12.55,2015,1650000
1248,88.8,20.77,2012,425000
1364,67.05,23.59,2016,570000
1248,73.9,19.3,2008,200000
2755,171.5,11.36,2017,2175000
796,47.3,22.74,2013,185000
2179,120.0,15.4,2015,715000
2179,147.94,14.1,2015,503000
1197,78.9,20.36,2008,275000
1396,88.73,22.54,2015,535000
1199,82.5,18.2,2014,300000
2494,100.6,12.99,2014,1050000
1582,126.32,23.9,2016,850000
1399,68.0,17.8,2010,225000
1405,70.0,16.1,2006,100000
1197,81.8,21.01,2019,760000
2179,120.0,10.5,2004,120000
2523,63.0,13.6,2004,120000
1497,121.36,17.0,2017,680000
998,67.04,20.51,2016,350000
2179,140.0,16.0,2016,1025000
1248,74.0,25.2,2015,550000
1991,123.7,16.52,2011,300000
998,67.05,23.95,2018,375000
1248,74.0,27.39,2018,740000
1120,70.0,24.0,2015,425000
796,37.0,16.1,1999,40000
1248,92.3124958934112,19.3737698630137,2008,75000
936,56.3,25.44,2015,200000
1197,83.11,20.4,2015,420000
998,67.04,23.1,2014,300000
1461,83.8,20.46,2012,400000
998,67.05,23.95,2016,250000
1197,83.1,21.4,2018,575000
1498,98.59,22.77,2017,850000
2179,120.0,12.05,2012,575000
1794,138.1,14.53,2009,400000
1197,85.8,17.5,2012,450000
1248,74.0,26.59,2015,600000
1586,103.2,16.51,2013,295000
1396,88.7,21.38,2018,1050000
1995,190.0,18.12,2019,5200000
1197,82.85,18.5,2013,340000
1197,81.83,18.6,2017,550000
2498,105.0,16.55,2018,900000
796,46.3,19.7,2011,200000
2523,63.0,13.6,2011,325000
1198,86.8,18.5,2016,411000
1248,0.0,19.3737698630137,2011,204999
1199,79.4,18.6,2011,120000
998,67.04,23.1,2014,385000
1197,82.85,18.5,2013,290000
2494,102.0,12.8,2007,409999
1582,126.32,22.32,2011,360000
796,37.0,16.1,2003,35000
1248,74.0,22.9,2012,325000
1498,98.6,26.0,2015,600000
1948,90.0,10.71,2010,235000
1364,87.2,21.43,2012,600000
1364,67.05,23.59,2018,670000
796,47.3,24.7,2017,270000
1399,68.0,17.8,2010,325000
1368,90.0,15.0,2010,169000
1197,81.83,18.6,2016,500000
1086,63.0,17.8,2008,110000
1396,88.73,22.54,2017,650000
2494,100.6,12.99,2014,700000
1582,126.32,22.32,2011,375000
1199,83.81,24.0,2018,515000
998,67.1,18.2,2007,160000
1999,177.0,19.33,2017,3200000
1198,108.5,17.0,2020,537000
1248,73.74,18.2,2016,280000
624,35.0,26.0,2011,70000
1199,84.0,23.84,2017,425000
1248,88.76,20.77,2015,700000
1248,88.5,28.09,2018,750000
796,37.0,16.1,2004,65000
1248,92.3124958934112,19.3737698630137,2010,300000
1199,84.0,23.84,2018,560000
1998,163.7,17.3,2012,495000
1197,81.8,21.21,2019,750000
796,46.3,19.7,2004,60000
1248,74.0,22.3,2015,250000
2523,62.1,15.96,2019,750000
1461,83.8,20.45,2015,550000
2199,194.3,13.01,2014,1050000
1343,90.0,13.0,2004,135000
1197,81.8,21.21,2017,725000
998,67.05,23.95,2016,305000
1598,103.6,20.54,2012,400000
1248,92.3124958934112,19.3737698630137,2009,155000
1956,170.0,17.1,2017,1550000
998,68.05,20.3,2016,276000
1248,88.8,21.5,2012,310000
796,46.3,19.7,2012,200000
1461,64.1,21.0,2011,229999
998,67.04,21.63,2019,470000
1197,83.11,20.4,2015,434999
2523,75.0,14.0,2011,385000
998,67.1,18.9,2010,150000
1197,81.8,21.21,2019,550000
1399,68.0,17.8,2008,175000
1995,190.0,16.78,2019,5400000
1995,190.0,16.78,2019,5500000
1047,69.0,24.7,2018,500000
2523,62.1,15.96,2013,451000
1248,74.0,22.9,2013,470000
1496,105.5,17.8,2018,1100000
2179,138.1,13.93,2007,200000
1186,73.97,24.0,2017,450000
1197,85.8,18.6,2011,277000
998,67.1,18.9,2011,229999
2489,95.0,13.0,2011,180000
1199,84.0,20.3,2019,520000
2494,157.7,19.16,2016,2000000
2179,138.1,11.57,2010,185000
1197,78.9,17.71,2015,515000
2755,174.5,15.04,2016,3100000
1086,66.6,15.0,2008,155000
1248,74.0,25.2,2016,600000
1248,88.5,23.65,2016,620000
796,37.0,16.1,2008,70000
1248,88.5,24.3,2017,861000
1997,140.0,16.0,2016,975000
2496,179.5,11.07,2014,600000
1498,98.96,23.0,2019,900000
814,55.2,21.1,2013,198000
1995,190.0,16.78,2019,5500000
1498,98.6,25.5,2017,675000
1086,68.0,20.3,2018,490000
814,55.2,21.1,2014,220000
1248,74.0,27.39,2018,740000
1047,69.0,27.28,2017,450000
1248,73.74,18.2,2017,675000
1248,88.76,21.02,2013,260000
1999,177.0,19.33,2017,3200000
1396,88.76,21.9,2013,451999
2523,63.0,13.6,2003,150000
796,37.0,16.1,2005,40000
1498,98.6,24.5,2015,550000
1197,81.86,20.14,2019,525000
1999,177.0,19.33,2017,3200000
1998,190.0,19.62,2011,1075000
1373,93.7,16.02,2014,560000
1199,88.7,18.7,2017,650000
1498,104.55,14.23,2019,860000
1197,81.8,22.0,2019,650000
1995,190.0,18.12,2016,2900000
1196,73.0,15.37,2019,395000
1399,68.1,20.0,2013,275000
796,37.0,16.1,1997,50000
1497,121.0,17.3,2019,977000
2179,138.03,13.93,2012,325000
796,46.3,19.7,2009,170000
1396,88.76,21.27,2013,425000
796,37.0,16.1,1997,50000
2494,157.7,19.16,2016,2000000
1197,81.86,18.9,2015,360000
1248,74.02,28.4,2018,680000
1461,83.8,20.45,2015,480000
1198,67.06,20.63,2015,210000
796,47.3,22.74,2015,310000
2494,102.0,12.8,2011,800000
998,67.04,23.1,2017,484999
1047,69.0,27.28,2016,400000
2179,120.0,15.4,2017,950000
1248,74.0,25.2,2014,470000
1248,74.0,27.39,2017,752000
1248,88.8,21.12,2010,180000
1197,81.83,18.6,2018,555000
1995,190.0,22.69,2017,2600000
998,67.05,21.79,2013,225000
1496,88.73,16.78,2017,625000
1998,190.0,19.62,2011,1075000
998,67.1,18.2,2010,200000
1197,81.86,18.6,2019,667000
1248,74.02,28.4,2018,650000
1197,78.9,20.36,2009,170000
1248,74.0,22.3,2012,125000
1999,177.0,13.6,2017,2711000
796,47.3,22.74,2016,290000
1396,69.0,19.09,2008,100000
2494,100.6,12.99,2013,750000
1248,88.5,28.09,2018,825000
999,67.0,23.01,2018,350000
1493,110.0,18.1,2007,245000
1248,74.0,26.59,2015,470000
998,67.04,23.1,2015,350000
1399,68.0,20.0,2012,325000
1198,67.05,19.02,2018,530000
1248,74.0,23.4,2014,490000
1196,86.8,18.16,2017,500000
1396,52.8,17.88,2007,200000
1984,150.0,16.8,2018,2475000
2523,63.0,13.6,2011,400000
1197,81.86,18.6,2019,600000
998,67.04,20.51,2016,350000
1498,98.6,25.8,2018,560000
1248,74.0,23.4,2013,470000
2179,120.0,15.4,2017,950000
1197,80.0,17.0,2010,300000
998,67.05,23.95,2016,300000
1248,75.0,17.8,2007,185000
796,47.3,22.74,2015,270000
998,67.1,18.9,2011,200000
796,37.0,16.1,2004,50000
2179,140.0,15.1,2014,850000
2494,100.6,12.99,2013,800000
1150,76.0,14.7,2010,148000
1199,84.48,23.84,2017,440000
2179,120.0,12.05,2013,530000
1498,99.0,25.83,2015,400000
998,67.1,18.9,2012,275000
1796,178.0,11.7,2007,500000
1248,74.0,26.59,2016,600000
814,55.2,21.1,2012,200000
1199,84.0,23.84,2019,346000
993,60.0,17.3,2005,60000
1994,105.3,12.2,2010,409999
998,67.04,20.51,2014,300000
1120,71.0,24.4,2015,320000
1461,108.45,19.01,2014,450000
2393,147.8,13.68,2017,1789999
796,46.3,19.7,2007,100000
1186,73.97,24.0,2017,600000
2487,214.56,22.37,2019,5150000
1582,126.2,19.67,2017,975000
1298,85.8,17.5,2011,275000
998,67.0,20.51,2017,430000
796,47.3,22.74,2013,185000
796,46.3,19.7,2005,180000
1498,99.0,25.83,2016,459999
1197,81.83,18.6,2014,400000
1991,123.7,16.52,2011,415000
1150,74.9,15.26,2007,102000
1086,68.05,19.81,2015,351000
1196,70.0,15.6,2010,250000
1248,88.5,26.21,2014,459999
1248,74.0,26.59,2016,700000
999,67.0,24.04,2018,400000
1999,177.0,13.6,2017,2711000
1248,88.8,20.77,2014,560000
2179,120.0,12.05,2009,380000
1197,81.86,18.9,2018,570000
1497,116.3,16.8,2012,330000
1582,126.2,19.67,2015,900000
1199,84.0,23.84,2017,430000
796,47.3,22.05,2020,250999
1591,121.3,15.74,2012,475000
814,55.2,21.1,2017,250000
1794,125.0,13.4,2006,150000
2179,140.0,15.1,2012,500000
796,35.0,19.7,2012,80000
1591,121.3,15.29,2016,800000
2487,214.56,22.37,2019,5150000
1061,67.0,18.9,2010,180000
2523,63.0,13.6,2008,350000
1598,103.6,20.54,2011,350000
1197,81.86,20.14,2017,600000
796,46.3,19.7,2012,215000
1248,88.7,23.0,2015,425000
1591,121.3,17.01,2013,400000
999,67.0,23.01,2019,300000
1086,68.0,20.3,2019,466000
1399,68.0,20.0,2010,180000
1197,81.8,21.01,2020,650000
1248,74.02,28.4,2017,625000
2143,136.0,17.9,2017,2100000
1120,71.0,24.4,2016,590000
1798,138.03,14.28,2013,625000
998,67.05,23.95,2017,300000
1197,83.1,21.4,2018,830000
1498,89.75,25.01,2014,500000
1498,88.7,23.5,2012,280000
1248,88.5,24.3,2017,925000
1248,88.5,24.3,2017,750000
1991,183.0,13.7,2016,2000000
2179,138.1,11.57,2011,300000
1493,100.0,17.21,2013,300000
995,62.0,18.0,2009,80000
1493,70.0,16.5,2018,890000
1498,88.0,20.14,2018,650000
796,46.3,19.7,2009,120000
2179,147.94,14.1,2018,875000
1248,92.3124958934112,19.3737698630137,2011,200000
1248,88.5,24.52,2017,850000
1197,83.11,20.4,2015,400000
2523,63.0,13.6,2010,260000
1498,103.52,21.14,2015,610000
1498,98.59,22.77,2017,800000
1497,117.3,17.4,2015,650000
796,47.3,22.74,2015,280000
1373,93.7,16.02,2012,560000
2179,138.03,13.93,2011,300000
2494,100.6,12.99,2013,750000
1496,88.7,17.6,2012,375000
1186,73.97,24.0,2017,450000
995,62.0,18.0,2008,65000
2354,187.4,12.0,2017,1650000
1199,75.0,20.86,2011,340000
998,67.05,23.95,2016,325000
2143,204.0,13.0,2016,2900000
1199,88.76,19.0,2019,779000
1248,75.0,20.3,2011,220000
2609,116.6,12.7,2006,350000
